DEPT,SECTION,CATEGORY,SUBCATEGORY,ITEM,SIZE,PRICE,UPC,ID,DUE,NOTE,"EACH SIZE",UNIT,"PACK AMT","RETAIL UNITS PER EACH","REG PRICE",DEPT_ID,SECTION_ID,CATEGORY_ID,SUBCATEGORY_ID,ORIGIN
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, King Arthur Sir Galahad, All Purpose","50 LB","27.15","000000-00BULK","8959","","","50","LB","1","1.000","27.15","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Pastry, Giusto Whole Wheat OG","25 LB","25.10","000000-00BULK","7040","","","25","LB","1","1.000","25.10","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Rye OG","25 LB","23.50","000000-00BULK","189","","","25","LB","1","1.000","23.50","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Semolina OG","25 LB","38.95","000000-00BULK","194","","","25","LB","1","1.000","38.95","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Stone Ground Whole Wheat","50 LB","54.20","000000-00BULK","2805","","","50","LB","1","1.000","54.20","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, White, AP Unbleached OG","50 LB","49.25","000000-00BULK","196","","","50","LB","1","1.000","49.25","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, White, All-Purpose Baker's Field LOCAL","50 LB","52.00","000000-00BULK","10562","","LOCAL","50","LB","1","1.000","52.00","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, White, Unbleached, ""Gold 'n White"" OG","50 LB","61.10","000000-00BULK","193","","","50","LB","1","1.000","61.10","7","13","","","MN"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Whole Grain, Baker's Field LOCAL","50 LB","46.50","000000-00BULK","10563","","LOCAL","50","LB","1","1.000","46.50","7","13","","","MN"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Whole Wheat, Bay State OG","50 LB","31.95","000000-00BULK","6868","","","50","LB","1","1.000","31.95","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Oats, Steel Cut OG","25 LB","26.95","000000-00BULK","9605","","","25","LB","1","1.000","26.95","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Peas, Black Eyed Dried OG ","25 LB","52.65","000000-00BULK","23","","","25","LB","1","1.000","52.65","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Popcorn, Rainbow 25 LB LOCAL","25 LB","32.55","","9713","","Bulk Popcorn","25","LB","1","1.000","32.55","7","13","","","LOCAL"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Popcorn, Yellow 25LB OG LOCAL","25 LB","27.90","000000-00BULK","9732","","Bulk Popcorn","25","LB","1","1.000","27.90","7","13","","","LOCAL"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Rice, Arborio Eco Farmed, Lundberg (conventional)","25 LB","56.00","000000-00BULK","5854","","","25","LB","1","1.000","56.00","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Rice, Brown, Long Grain, Lundberg OG","25 LB","47.80","000000-00BULK","430","","","25","LB","1","1.000","47.80","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Rice, Brown, Short Grain, Lundberg OG","25 LB","42.25","000000-00BULK","825","","","25","LB","1","1.000","42.25","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Rice, Jasmine White, Lundberg OG","25 LB","59.50","000000-00BULK","826","","","25","LB","1","1.000","59.50","7","13","","","CA"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Rice, White Long Grain, Lundberg OG","25 LB","52.25","000000-00BULK","431","","","25","LB","1","1.000","52.25","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Sugar, Brown (conventional)","25 LB","29.35","000000-00BULK","831","","","25","LB","1","1.000","29.35","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Sugar, Powdered OG","50 LB","76.40","000000-00BULK","441","","","50","LB","1","1.000","76.40","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Sugar, White FT OG (cane sugar)","50 LB","86.25","000000-00BULK","8505","","","50","LB","1","1.000","86.25","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Sugar, White OG","50 LB","75.95","000000-00BULK","5952","","","50","LB","1","1.000","75.95","7","13","","",""
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Honey Wheat with Raisins Bread 8/16oz","8/16 OZ","22.40","043832-129679","9240","","","16","OZ","8","1.000","22.40","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Premium Seven Grain Wraps 14/6pack (9oz.)","14/6 ea","44.80","043832-551005","8988","","","6","ea","14","1.000","44.80","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Reduced Sodium Seven Grain Bread 8/16oz","8/16 OZ","22.40","043832-245249","9239","","","16","OZ","8","1.000","22.40","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Rye Bread 8/16oz","8/16 OZ","22.40","043832-127453","8973","","","16","OZ","8","1.000","22.40","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Baguette 15/12oz","15/12 OZ","36.90","043832-123509","9061","","","12","OZ","15","1.000","36.90","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Bread 8/16oz","8/16 OZ","22.40","043832-123493","8972","","","16","OZ","8","1.000","22.40","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Burger Buns 6/16oz","6/16 OZ","17.85","043832-265629","8975","","","16","OZ","6","1.000","17.85","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Dinner Rolls 8/13.5oz","8/13.5 OZ","23.20","043832-265667","8977","","","13.5","OZ","8","1.000","23.20","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Flatzza  8/2 pack (14oz)","8/2 ea","29.90","043832-445014","8978","","","2","ea","8","1.000","29.90","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Flatzza Buddy  14/6 pack (9oz)","14/6 ea","49.80","043832-445502","8987","","","6","ea","14","1.000","49.80","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Seven Grain Hot Dog Buns 6/16oz","6/16 OZ","17.85","043832-265643","8976","","","16","OZ","6","1.000","17.85","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","ANGELIC BAKEHOUSE BREADS","","Sprouted Wheat Bread  8/16oz","8/16 OZ","22.40","043832-125275","8974","","","16","OZ","8","1.000","22.40","7","34","127","","WI"
"GROCERY AND DRY BULK","FROZEN","BELLBROOK BERRY FARM","","Aronia Berries, Frozen OG - BULK","10 LB","34.40","000000-00BULK","9632","","","10","LB","1","1.000","34.40","7","34","109","","WI"
"GROCERY AND DRY BULK","FROZEN","BELLBROOK BERRY FARM","","Aronia Berries, frz OG","12/12 OZ","51.50","608729-663997","8119","","","12","OZ","12","1.000","51.50","7","34","109","","WI"
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Apple Cinnamon Muffin GF","8/4 CT","35.20","855491-005177","9364","","","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Banana Chip Muffin GF","8/4 CT","35.20","855491-005030","9000","","","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Blueberry Muffin GF","8/4 CT","35.20","855491-005054","8998","","","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Chocolate Muffin GF","8/4 CT","35.20","855491-005047","8999","","","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Cranberry Muffin GF","8/4 CT","35.20","855491-005184","9479","","seasonal","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Orange Blossom Honey Muffin GF","8/4 CT","41.50","855491-005290","10293","","","4","CT","8","1.000","41.50","7","34","130","","MN"
"GROCERY AND DRY BULK","FROZEN","BRODY'S 579","","Pumpkin Muffin GF","8/4 CT","35.20","855491-005160","9365","","","4","CT","8","1.000","35.20","7","34","130","",""
"GROCERY AND DRY BULK","FROZEN","CHANTICLEAR ALL-NATURAL FROZEN PIZZA","","Pizza, Extra Cheese","6/17.25 OZ","34.00","858566-003160","9795","","***SALE***","17.25","OZ","6","","39.00","7","34","179","","MN"
"GROCERY AND DRY BULK","FROZEN","CHANTICLEAR ALL-NATURAL FROZEN PIZZA","","Pizza, Fresh Veggie Delight","6/19.7 OZ","34.00","858566-003177","9792","","***SALE***","19.7","OZ","6","1.000","39.00","7","34","179","","MN"
"GROCERY AND DRY BULK","FROZEN","CHANTICLEAR ALL-NATURAL FROZEN PIZZA","","Pizza, Sausage & Uncured Pepperoni","6/19.35 OZ","34.00","858566-003153","9794","","***SALE***","19.35","OZ","6","1.000","39.00","7","34","179","","MN"
"GROCERY AND DRY BULK","FROZEN","CHANTICLEAR ALL-NATURAL FROZEN PIZZA","","Pizza, Uncured Pepperoni","6/16.75 OZ","34.00","858566-003146","9793","","***SALE***","16.75","OZ","6","1.000","39.00","7","34","179","","MN"
"GROCERY AND DRY BULK","FROZEN","FAVORABLE TREATS COOKIE DOUGH","","Dough, Oatmeal Peanut Butter Choc. Chip ","12/14 OZ","57.04","705105-851068","9597","","","14","OZ","12","1.000","57.04","7","34","159","","MN"
"GROCERY AND DRY BULK","FROZEN","FAVORABLE TREATS COOKIE DOUGH","","Dough, Oatmeal Raisin ","12/14 OZ","57.04","705105-850863","9596","","","14","OZ","12","1.000","57.04","7","34","159","","MN"
"GROCERY AND DRY BULK","FROZEN","FAVORABLE TREATS COOKIE DOUGH","","Dough, Triple Cocolate Chip ","12/14 OZ","57.04","705105-851068","9595","","","14","OZ","12","1.000","57.04","7","34","159","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Chocolate Chip - BULK","168/2.5 OZ","79.66","822578-000509","98","","","2.5","OZ","168","1.000","79.66","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Peanut Butter - BULK","168/2.5 OZ","118.50","822578-000523","100","","","2.5","OZ","168","1.000","118.50","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Peanut Butter - BULK (new case count size)","140/2.5 OZ","98.48","822578-000523","10545","","new case count","2.5","OZ","140","1.000","98.48","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Peanut Butter Chocolate Chip - BULK (new case count size)","140/2.5 OZ","88.60","822578-000493","10546","","new case count","2.5","OZ","140","1.000","88.60","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Snickerdoodle - BULK","168/2.5 OZ","82.33","822578-000486","102","","","2.5","OZ","168","1.000","82.33","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Walnut Oatmeal Chocolate Chip - BULK","168/2.5 OZ","81.00","822578-000516","99","","","2.5","OZ","168","1.000","81.00","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN COOKIE DOUGH","","Dough, Walnut Oatmeal Chocolate Chip - BULK (new case count size)","140/2.5 OZ","68.60","822578-000516","10547","","new case count","2.5","OZ","140","1.000","68.60","7","34","48","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN ORGANIC VEGETABLES","","Corn, Frozen OG - BULK","4/5 LB","53.95","024284-358800","107","","","5","LB","4","1.000","53.95","7","34","209","","MN"
"GROCERY AND DRY BULK","FROZEN","FROZEN ORGANIC VEGETABLES","","Edamame, No Shell, Frozen - OG BULK","6/3 LB","54.90","000000-00BULK","9130","","","3","LB","6","1.000","54.90","7","34","209","",""
"GROCERY AND DRY BULK","FROZEN","FROZEN ORGANIC VEGETABLES","","Edamame, No Shell, Frozen OG","12/10 OZ","29.10","042563-007805","51","","","10","OZ","12","1.000","29.10","7","34","209","",""
"GROCERY AND DRY BULK","FROZEN","FROZEN ORGANIC VEGETABLES","","Peas, Frozen OG - BULK","4/5 LB","53.95","024284-651802","376","","","5","LB","4","1.000","53.95","7","34","209","",""
"GROCERY AND DRY BULK","FROZEN","HAPPY NEST MOCK DUCK","","Mock Duck (wheat based ""meat"") in Savory Broth- no upc","6/8 OZ","42.60","000000-000000","10268","","","8","OZ","6","1.000","42.60","7","34","218","","WI"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Artichoke","12/13.7 OZ","61.20","869563-000212","9997","","","13.7","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Cranberry Walnut","12/13.7 OZ","61.20","869563-000267","9993","","","13.7","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Mushroom Spinach","12/12.3 OZ","61.20","869563-000236","9995","","","12.3","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Pineapple","12/11.1 OZ","61.20","869563-000229","9996","","","11.1","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Sun Dried Tomato","12/13.7 OZ","61.20","869563-000274","9994","","","13.7","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Supremus","12/10.3 OZ","61.20","869563-000205","9992","","","10.3","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LEVI FROZEN PIZZA","","Pizza, Vegan","12/11.2 OZ","61.20","869563-000281","9998","","","11.2","OZ","12","1.000","61.20","7","34","192","","MN"
"GROCERY AND DRY BULK","FROZEN","LIGHTLIFE TEMPEH","","Tempeh BULK OG ( Lightlife)","2/5 LB","43.65","000000-00BULK","10413","","","5","LB","2","1.000","43.65","7","34","227","",""
"GROCERY AND DRY BULK","FROZEN","MINNESOTA PRAIRIES GRASS-FED BEEF PRODUCTS","","Chili, Grass-fed Beef - BULK","4/5 LB","61.25","000000-00BULK","294","","","5","LB","4","1.000","61.25","7","34","51","","MN"
"GROCERY AND DRY BULK","FROZEN","MINNESOTA PRAIRIES GRASS-FED BEEF PRODUCTS","","Mac n' Beef, Elbow Pasta & Grass Fed Beef - BULK","4/5 LB","51.50","000000-00BULK","295","","","5","LB","4","1.000","51.50","7","34","51","","MN"
"GROCERY AND DRY BULK","FROZEN","NATURE'S BAKERY COOPERATIVE","","Calzone, Spinach Cheese","5 CT","17.68","","9445","","","5","CT","1","1.000","17.68","7","34","116","","WI"
"GROCERY AND DRY BULK","FROZEN","NATURE'S BAKERY COOPERATIVE","","Vegetarian Burger, ""Brazilliant""","5/4 CT","27.81","097967-509011","8649","","","4","CT","5","1.000","27.81","7","34","116","","WI"
"GROCERY AND DRY BULK","FROZEN","NATURE'S BAKERY COOPERATIVE","","Vegetarian Burger, Amazing Grain","5/4 CT","21.56","097967-518013","8651","","","4","CT","5","1.000","21.56","7","34","116","","WI"
"GROCERY AND DRY BULK","FROZEN","NATURE'S BAKERY COOPERATIVE","","Vegetarian Burger,Tofu Walnut","5/4 CT","27.81","097967-007012","8652","","","4","CT","5","1.000","27.81","7","34","116","","WI"
"GROCERY AND DRY BULK","FROZEN","SAVOR CRAFTED BAKERY","","Sprouted Wheat Ancient Grain Buns","12/4 CT","21.51","054677-408256","10193","","","4","CT","12","1.000","21.51","7","34","213","","MN"
"GROCERY AND DRY BULK","FROZEN","SAVOR CRAFTED BAKERY","","Sprouted Wheat Roasted Potato Buns","12/4 CT","21.51","054677-408249","10194","","","4","CT","12","1.000","21.51","7","34","213","","MN"
"GROCERY AND DRY BULK","FROZEN","TAKING STOCK FOODS - FROZEN BROTH","","Chicken Broth Ginger Turmeric","6/14.5 OZ","32.93","","10203","","","14.5","OZ","6","1.000","32.93","7","34","214","","MN"
"GROCERY AND DRY BULK","FROZEN","TAKING STOCK FOODS - FROZEN BROTH","","Chicken Broth Salted","6/14.5 OZ","32.93","855940-007004","10201","","","14.5","OZ","6","1.000","32.93","7","34","214","","MN"
"GROCERY AND DRY BULK","FROZEN","TAKING STOCK FOODS - FROZEN BROTH","","Chicken Broth Unsalted","6/14.5 OZ","32.93","855940-007028","10202","","","14.5","OZ","6","1.000","32.93","7","34","214","","MN"
"GROCERY AND DRY BULK","FROZEN","TAKING STOCK FOODS - FROZEN BROTH","","Vegan Mushroom Broth","6/14.5 OZ","32.93","855940-007035","10204","","","14.5","OZ","6","1.000","32.93","7","34","214","","MN"
"GROCERY AND DRY BULK","FROZEN","THUROBREAD","","Bars, Cranberry (Craisin) GF","4/12/2.2 OZ","80.00","705105-270654","6285","","","2.2","OZ","4/12","1.000","80.00","7","34","53","","MN"
"GROCERY AND DRY BULK","FROZEN","THUROBREAD","","Bars, Raisin Walnut GF","4/12/2.2 OZ","80.00","","6287","","","2.2","OZ","4/12","1.000","80.00","7","34","53","","MN"
"GROCERY AND DRY BULK","FROZEN","THUROBREAD","","Bread, Buckwheat Sourdough GF","14/1 LB","64.90","736211-107947","8636","","","1","LB","14","1.000","64.90","7","34","53","","MN"
"GROCERY AND DRY BULK","FROZEN","THUROBREAD","","Bread, Teff Sourdough GF","14/1 LB","64.90","736211-781352","8643","","","1","LB","14","1.000","64.90","7","34","53","","MN"
"GROCERY AND DRY BULK","FROZEN","TREMPEALEAU WALNUT BURGER","","Vegetarian Walnut Burger ","12/4/3.2 OZ","82.80","882585-000008","8908","","","3.2","OZ","12/4","1.000","82.80","7","34","123","","WI"
"GROCERY AND DRY BULK","FROZEN","TRUE DOUGH","","Pizza Dough, Italian Herb OG","8/12 OZ","31.05","091037-730329","9541","","","12","OZ","8","1.000","31.05","7","34","133","","MN"
"GROCERY AND DRY BULK","FROZEN","TRUE DOUGH","","Pizza Dough, Original OG","8/12 OZ","31.05","091037-730299","9542","","","12","OZ","8","1.000","31.05","7","34","133","","MN"
"GROCERY AND DRY BULK","FROZEN","TRUE DOUGH","","Pizza Dough, Spicy 3 Pepper OG","8/12 OZ","31.05","091037-730305","9543","","","12","OZ","8","1.000","31.05","7","34","133","","MN"
"GROCERY AND DRY BULK","FROZEN","TRUE DOUGH","","Pizza Dough, Whole Grain OG","8/12 OZ","31.05","091037-730282","9544","","","12","OZ","8","1.000","31.05","7","34","133","","MN"
"GROCERY AND DRY BULK","FROZEN","TRUE DOUGH","","Pizza Dough, Whole Wheat OG","8/12 OZ","31.05","091037-772343","9545","","","12","OZ","8","1.000","31.05","7","34","133","","MN"
"GROCERY AND DRY BULK","FROZEN","TURTLE ISLAND TEMPEH","","Tempeh BULK OG (Turtle Isalnd, Tofurky)","12/1 LB","47.00","000000-00BULK","6848","","frozen","1","LB","12","1.000","47.00","7","34","73","","OR"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF BULK Bars, Date (Half Sheet)","BULK FLT","40.75","000000-00BULK","9319","","","BULK","FLT","1","1.000","40.75","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF BULK Brownie, Chocolate (Half Sheet)","BULK FLT","37.60","000000-00BULK","9318","","","BULK","FLT","1","1.000","37.60","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF BULK Crust, Pie 9""- 30ct (Food Service)","30 CT","68.35","000000-00BULK","9363","","","30","CT","1","1.000","68.35","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Bread, White","6/14 OZ","24.35","60900007727-4","9550","","","14","OZ","6","1.000","24.35","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Buns, Burger 2-pack ","12/2 CT","26.90","609000-077199","8104","","","2","CT","12","1.000","26.90","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Buns, Hot Dog 2-pack (Original) ","12/2 CT","26.90","609000-077236","8105","","","2","CT","12","1.000","26.90","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Buns, Hot Dog 4- pack","6/4 CT","17.63","609000-077373","9690","","","4","CT","6","1.000","17.63","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Cookie, Butterscotch Chip","24 CT","28.80","000000-609000","10616","","","24","CT","1","1.000","28.80","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Cookie, Soft Sugar (new 24ct pk)","24 CT","30.50","609000-077847","10607","","","24","CT","1","1.000","30.50","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Cookie, Sunflower (new 24ct pk)","24 CT","34.32","060900-007885","10608","","","24","CT","1","1.000","34.32","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Dry Pound Cake Mix- shelf stable","10/16 OZ","41.25","609000-078899","8956","","","16","OZ","10","1.000","41.25","7","34","104","","MN"
"GROCERY AND DRY BULK","FROZEN","VALLEY'S OWN BAKEHOUSE","","(SPECIAL ORDER) GF Muffin, Raspberry Rhapsody","12 CT","25.80","060900-007821","9546","","","12","CT","1","1.000","25.80","7","34","104","","MN"
